transaction_id,transaction_date,transaction_description,transaction_type,user_id,account_id,account_type,notes,location,payment_method,currency,debit,credit,category,subcategory,running_balance,is_recurring
c3c060b4-efee-4cb7-b3f0-a9dea3ab3a9a,2025-04-06,AT&T,ACH Credit,user_5,account_7,Credit Card,Direction accept month attention.,South Keithchester,Diners Club / Carte Blanche,USD,0.0,3985.02,Utilities,Electricity,1699890.1199999987,False
006b64ca-76ab-477d-8d8a-018979e45542,2024-05-06,"Fuentes, Bush and Foster",Transfer,user_5,account_6,Credit Card,,Jessechester,Cash,USD,0.0,3066.49,Miscellaneous,,835236.49,False
207a4848-18ab-47ab-bd9a-36864db72bd4,2023-11-28,Spotify,Online Payment,user_5,account_9,Savings,,Hallhaven,VISA 13 digit,USD,0.0,1528.12,Entertainment,,320963.5799999999,False
8592304a-7d17-4b00-9d5b-5831d47ec13f,2025-01-30,Weiss-Thompson,ACH Credit,user_1,account_10,Savings,,Brownbury,Cash,USD,12.52,0.0,Miscellaneous,,1699783.7500000023,False
5a7d2d4d-22e1-48cb-8945-ad639fcb2efd,2025-03-20,Target,Online Payment,user_1,account_10,Checking,,North Ericborough,Cash,USD,0.0,2250.31,Shopping,Apparel,1836836.0400000028,False
53d426f2-ade6-4440-ad03-0888d99087b6,2024-09-11,Macy's,ATM Withdrawal,user_1,account_8,Checking,,Rothton,Cash,USD,0.0,371.53,Shopping,Electronics,1187061.3700000006,False
38156e49-68b9-4d28-9bdc-77747e9c123f,2024-01-27,Amazon.com,Cash,user_3,account_5,Checking,,Brownfort,Cash,USD,0.0,2564.27,Shopping,Electronics,451591.32999999984,False
42241fd7-5c1f-4ae9-8a12-518de7270833,2025-06-06,"Hardy, Gomez and Patterson",ATM Withdrawal,user_3,account_8,Savings,,Lake Kimberlyview,Cash,USD,322.75,0.0,Miscellaneous,,2001161.5,False
587d668a-3872-4d85-b44d-48acdab88817,2025-08-14,Shell,POS Debit,user_3,account_2,Credit Card,Raise thousand visit offer.,Robertsonhaven,JCB 16 digit,USD,0.0,3722.43,Transportation,Ride Share,2283639.0700000026,False
1bc4beda-b132-4c72-91e1-626a801810ac,2024-10-06,Rent Payment,ACH Credit,user_4,account_5,Checking,Force career world attack drug special medical.,East Morganmouth,Cash,USD,0.0,579.66,Housing,Mortgage,1246365.3699999999,False
008553a1-c716-4c00-b6c3-9a908500e895,2024-02-02,Fisher-Shaw,ATM Withdrawal,user_2,account_2,Checking,,East Jacqueline,Cash,USD,0.0,357.14,Miscellaneous,,506961.32999999996,False
7219f231-5f37-4efc-84eb-57717b87619e,2023-11-03,"Jones, Davis and Brown",ACH Credit,user_4,account_7,Checking,,Hodgesmouth,Cash,USD,0.0,35.72,Miscellaneous,,222167.66000000003,False
c39981bd-e3c6-40f9-af27-f3595790450e,2024-09-12,Snyder-Lee,Online Payment,user_1,account_2,Credit Card,Right word eight husband beautiful pull clearly.,Adamsport,Cash,USD,0.0,793.07,Miscellaneous,,1197431.1199999996,False
5c7beb93-37b0-464b-8e70-56d586e64785,2025-08-17,AT&T,POS Debit,user_5,account_1,Savings,,West Joelchester,Cash,USD,0.0,107.71,Utilities,Internet,2186414.329999999,False
f6dd5449-fe1f-41d3-9b1d-6c6e4619d679,2024-07-07,Dental Office,Cash,user_5,account_5,Savings,,Brownfurt,Cash,USD,332.4,0.0,Health & Medical,N/A,1007858.5800000005,False
64517cac-75fd-4e0f-93f8-8d4dddc836f3,2023-09-14,Dental Office,ATM Withdrawal,user_3,account_2,Checking,Her then still together keep civil.,Walkerport,VISA 16 digit,USD,0.0,2093.93,Health & Medical,N/A,44054.76999999999,False
c3933b70-fdf5-4ead-b5bd-b68714ba1781,2024-02-29,Whole Foods,Transfer,user_2,account_8,Savings,,Brianview,Cash,USD,236.48,0.0,Groceries,Produce,584703.1300000002,False
4290dbe4-61f1-4229-b7ce-a33838bfeccb,2024-09-07,Paycheck,Transfer,user_1,account_6,Checking,Front mission year many line box.,Meganchester,Maestro,USD,0.0,1602.55,Income,Freelance,1199284.0199999996,False
04922ddf-6145-438f-9c38-f4ca27d496f1,2024-01-20,Spotify,Transfer,user_5,account_9,Credit Card,,East Mary,Cash,USD,0.0,4637.56,Entertainment,Movies,509033.3699999998,False
95b0adfa-6773-49c5-a3ce-9f61cfcad32d,2024-06-08,Tucker and Sons,ATM Withdrawal,user_1,account_10,Checking,Deal less turn family.,Perezport,Cash,USD,0.0,1839.42,Miscellaneous,,861852.2600000006,False
168a4479-057f-4e51-a171-a2f288938637,2024-07-05,Uber,ATM Withdrawal,user_5,account_6,Credit Card,Computer finish ok couple.,Stevenland,American Express,USD,0.0,2575.87,Transportation,,953139.7799999997,False
168bfa8c-f26b-4956-8b1c-69904e37e621,2024-04-16,Dental Office,ACH Credit,user_3,account_4,Checking,,South Seanland,Cash,USD,0.0,2470.86,Health & Medical,N/A,652831.4700000001,True
8b52f0cf-b781-4391-becb-b8910e210a06,2025-06-25,Macy's,ACH Credit,user_4,account_7,Credit Card,,East Dawnside,Cash,USD,0.0,268.66,Shopping,Electronics,1952882.0999999985,False
ab365173-40b5-4bf7-84f6-a1aca9018f90,2024-10-01,Martinez-Craig,Cash,user_5,account_9,Savings,,Lake Jonathan,VISA 13 digit,USD,0.0,891.08,Miscellaneous,,1291847.6300000001,False
b8ef606f-41f6-4fd6-bf5e-143396904e66,2023-11-02,Amazon.com,Transfer,user_5,account_7,Savings,,Davisfurt,VISA 16 digit,USD,0.0,261.13,Shopping,Online,220052.83000000005,False
ba989d72-e335-47f8-81a7-1b0f60e1aad1,2024-06-12,Freelance Income,Transfer,user_2,account_6,Savings,,Angelaberg,Cash,USD,0.0,2107.0,Income,Freelance,910652.0699999998,False
3cac8580-5fc6-495e-a35e-0cf0f3cd1a39,2025-03-05,Walmart,Cash,user_3,account_3,Credit Card,,West Cassandraland,Mastercard,USD,0.0,3794.22,Groceries,,1772107.8300000015,False
a7f19167-7bf5-4fb9-b189-ce52f0e49f19,2023-09-28,Comcast,Online Payment,user_4,account_3,Savings,,Michelletown,Cash,USD,0.0,3695.5,Utilities,,100518.74,False
5357e9de-dd20-48a8-b1e3-ad7b8ba6cc03,2024-08-09,Mendoza and Sons,Transfer,user_2,account_7,Checking,,Ryanborough,VISA 16 digit,USD,0.0,2465.91,Miscellaneous,,1031363.8999999991,False
f7e59513-98fb-492f-b204-770856e20fda,2024-09-24,"Lee, Hughes and Clark",ACH Credit,user_2,account_1,Credit Card,Policy prevent kid everybody test fall learn.,Richardsbury,JCB 16 digit,USD,0.0,4051.42,Miscellaneous,,1144371.6200000008,False
221a7ef6-1b8b-4a47-8763-f4d614084d15,2025-04-03,"Ryan, Woods and Pena",Transfer,user_1,account_3,Credit Card,,Jaimefort,Cash,USD,0.0,2126.49,Miscellaneous,,1838239.5800000015,False
5fda2fc9-9778-4ac1-ae85-104fdbb7d39e,2024-04-04,Dental Office,ACH Credit,user_4,account_9,Credit Card,,Port Joshuaborough,Cash,USD,0.0,1852.79,Health & Medical,N/A,714577.0499999997,False
1abe5864-1a4b-411e-a0b4-891f01758c79,2024-09-13,AT&T,Cash,user_2,account_5,Savings,,South Amber,VISA 19 digit,USD,0.0,3820.06,Utilities,Electricity,1180463.3900000006,False
beca4d9e-39ed-45aa-979d-34451b5de45b,2024-04-25,Whole Foods,ACH Credit,user_2,account_6,Savings,,New Valerie,JCB 16 digit,USD,0.0,255.64,Groceries,Dairy,796921.1099999999,False
0faa5701-df8d-4a02-b1d4-89bc9ddb46ac,2023-09-17,Burgess-Booth,ATM Withdrawal,user_1,account_7,Checking,,Codystad,VISA 13 digit,USD,0.0,3005.46,Miscellaneous,,68834.03,False
56a08ebd-69be-4242-ab94-48987d6cd50b,2023-09-09,Starbucks,POS Debit,user_2,account_10,Checking,,Cookeburgh,Cash,USD,73.58,0.0,Dining Out,Coffee Shop,59243.48,False
4a725dbf-4cf7-4b56-8208-6ba3fb3b0f3c,2025-06-09,Uber,Cash,user_1,account_10,Savings,American energy trouble explain factor.,East Brittanystad,Cash,USD,0.0,3724.88,Transportation,Gas,2100381.870000004,False
fb4145ce-caca-4f32-9180-ee659f7de93d,2025-05-23,"Graham, Kennedy and Mahoney",Online Payment,user_2,account_7,Savings,,North Joelberg,Cash,USD,0.0,3633.68,Miscellaneous,,1846442.8399999985,False
81b97a0e-a8fe-4d3a-ae34-ba7b0931d399,2025-02-20,Uber,ATM Withdrawal,user_5,account_5,Checking,,Michaelmouth,Cash,USD,0.0,4721.62,Transportation,Ride Share,1603317.8399999994,False
670520fc-5b27-4bc2-ae93-648e7f01deb4,2024-12-14,Amazon.com,POS Debit,user_5,account_9,Savings,School loss professional ok article worry office.,Susanfurt,JCB 16 digit,USD,0.0,2846.46,Shopping,Online,1546662.76,False
5a16c958-58f5-4a3c-8bbc-7f8da8b7b083,2025-04-26,Amazon.com,ACH Credit,user_1,account_4,Credit Card,,North Garychester,Cash,USD,0.0,4045.7,Shopping,Apparel,1867779.3000000005,False
acd92ade-6204-4d68-8479-926a51a5de2e,2024-11-08,Comcast,POS Debit,user_3,account_7,Credit Card,,Jillianland,Cash,USD,0.0,4657.24,Utilities,Electricity,1292685.9099999988,False
3aa736d9-8364-4a18-985d-93a7e1181e17,2025-03-03,Rent Payment,ATM Withdrawal,user_5,account_4,Savings,Discuss letter goal produce but wind.,Millerberg,Cash,USD,0.0,4401.28,Housing,Mortgage,1660417.9400000004,True
10fb8fa8-2e44-4ebe-9a97-3a5049a325ba,2024-11-06,Macy's,Online Payment,user_2,account_5,Savings,,Wagnerhaven,VISA 16 digit,USD,0.0,2114.4,Shopping,Online,1328888.6600000001,False
476b6e2c-1501-41cf-8bbb-5a91cbd5c011,2025-06-14,AT&T,POS Debit,user_2,account_6,Credit Card,,Heatherburgh,Cash,USD,0.0,3602.26,Utilities,Internet,2069628.6200000008,False
4f64ce2f-b95e-4a44-b28a-d550b558c89c,2024-05-14,Comcast,ATM Withdrawal,user_3,account_10,Savings,,Abbottborough,Mastercard,USD,0.0,195.09,Utilities,Electricity,759655.0200000004,False
82429023-baf5-4fd4-b48e-8613b4c0563a,2023-10-31,"Hall, Jenkins and Green",POS Debit,user_4,account_4,Checking,,West Richard,Mastercard,USD,0.0,2002.37,Miscellaneous,,232712.97,False
4ca84712-c191-45ab-8625-49c8443eedcc,2024-11-01,AT&T,POS Debit,user_3,account_4,Checking,Meeting dream within by involve society.,Summersshire,American Express,USD,0.0,2642.34,Utilities,Electricity,1272173.9399999995,False
23f11241-6a49-40fd-82f5-c5cbf3eca387,2024-06-07,Vargas-Dunlap,Cash,user_3,account_5,Credit Card,,New Marcuschester,Mastercard,USD,0.0,3106.4,Miscellaneous,,900749.42,True
41879636-eabb-4f66-af7f-8b9e0ddea7d7,2024-10-07,Dr. Smith MD,Online Payment,user_3,account_3,Savings,,New Paul,JCB 16 digit,USD,0.0,2231.31,Health & Medical,,1332780.6500000006,False
b537ebe5-9e19-4435-af4d-cb0922239c28,2025-07-27,Alvarez LLC,ATM Withdrawal,user_1,account_3,Checking,Safe raise group north enjoy reduce our.,Port Michael,Cash,USD,0.0,4393.53,Miscellaneous,,2265487.709999999,False
16dd5560-e488-4f95-851f-5bc7b5dbda0a,2024-03-13,Spotify,POS Debit,user_2,account_3,Checking,Energy there relationship another check office thing.,Brewerberg,JCB 16 digit,USD,0.0,289.47,Entertainment,Streaming,590289.0999999999,False
7447b687-f3aa-4b17-a8f8-81e868ce127f,2025-06-05,Uber,POS Debit,user_4,account_6,Savings,,East Ericfurt,VISA 16 digit,USD,0.0,2643.49,Transportation,Gas,2037594.4200000009,False
470b2e5b-f6ef-455e-b833-327803cf051f,2024-02-14,Uber,Online Payment,user_2,account_2,Savings,,South Gregorytown,Cash,USD,0.0,2291.23,Transportation,Public Transit,548395.78,False
a1204acd-db90-4604-84c0-0380edf890ad,2024-09-01,Amazon.com,Online Payment,user_1,account_4,Credit Card,,Lake George,JCB 15 digit,USD,0.0,3545.04,Shopping,,1055564.6199999999,False
bf8a6a9f-9893-4544-a13e-ccd1a696845e,2025-03-12,AT&T,Cash,user_5,account_1,Credit Card,,New Melissa,VISA 13 digit,USD,0.0,3622.36,Utilities,Internet,1683490.920000001,False
130ca73b-0daf-415a-b7da-ed0bffa02144,2025-02-28,Uber,POS Debit,user_3,account_5,Credit Card,,Adamsfort,Cash,USD,0.0,970.85,Transportation,Ride Share,1634592.4499999993,False
f732f03e-3e55-4d5f-b606-d427214c35ae,2024-04-12,"Rodriguez, Hobbs and Marshall",ACH Credit,user_5,account_7,Credit Card,,Jeffreyport,Discover,USD,0.0,2500.06,Miscellaneous,,671174.39,False
21152621-01e6-4d62-8c81-6357a2c9f354,2025-06-26,Yates Inc,POS Debit,user_3,account_2,Credit Card,,New Carrieport,Cash,USD,0.0,2219.79,Miscellaneous,,2125102.3400000012,False
055468af-ae3e-49ce-8e99-77c331204620,2025-04-10,AT&T,Transfer,user_3,account_4,Checking,,New Nicole,VISA 16 digit,USD,0.0,4834.73,Utilities,Electricity,1804710.2700000005,False
5cf49d45-35d7-430e-8b85-fe455d357e2d,2024-09-07,Johnson-Vazquez,Cash,user_5,account_7,Savings,,Joelview,Maestro,USD,0.0,3310.62,Miscellaneous,,1134931.579999999,False
2cda903f-7237-43c3-9b0b-3d132884dcc0,2024-12-11,Shell,Online Payment,user_4,account_7,Credit Card,,Brittanyshire,VISA 16 digit,USD,328.34,0.0,Transportation,,1382453.9099999988,False
cffc844a-9795-4b92-bd41-f9415c216072,2025-05-21,"Woods, Petersen and Maynard",ATM Withdrawal,user_2,account_3,Credit Card,,North Angela,JCB 16 digit,USD,0.0,1026.44,Miscellaneous,,1979386.5900000003,False
312626a9-3cb7-4df8-bf7a-d96fcbde97ae,2024-05-25,Netflix,ACH Credit,user_1,account_4,Credit Card,,Watsonview,VISA 16 digit,USD,0.0,1931.19,Entertainment,Streaming,758606.0099999999,False
d224aef6-cefb-46f9-adb6-9bf817013362,2025-04-24,Comcast,POS Debit,user_1,account_7,Savings,,Port Angela,Cash,USD,0.0,4205.53,Utilities,Internet,1760387.4999999988,False
898cc270-a38f-4b40-b1a6-13ccd92f5e9a,2024-12-03,Rent Payment,Online Payment,user_4,account_1,Checking,,East Anna,American Express,USD,0.0,3203.15,Housing,Rent,1375631.1800000009,False
481ddc2b-b316-4c71-9516-021e0fda26a9,2023-09-17,Dental Office,Cash,user_3,account_6,Savings,,Trujilloland,Mastercard,USD,0.0,3427.12,Health & Medical,,100634.07999999996,False
e5213fff-8ed0-47b7-957a-d9978db8ab69,2024-11-09,Amazon.com,Cash,user_3,account_1,Savings,National main garden score herself would.,Phyllisfurt,Cash,USD,0.0,1548.76,Shopping,Electronics,1306792.6500000008,False
e3fc2196-c626-4ba5-80e6-07cb9fd96e05,2024-06-14,"Dean, Obrien and Snyder",ATM Withdrawal,user_5,account_4,Credit Card,,Lake Janet,VISA 19 digit,USD,0.0,1196.4,Miscellaneous,,814131.2699999996,False
b07dd7c0-5084-4fc0-ba8d-4c9e304c1a1b,2024-11-17,Dental Office,ACH Credit,user_4,account_7,Savings,,Timothyport,Cash,USD,0.0,861.92,Health & Medical,N/A,1325225.8799999987,False
c9f9b26b-486a-45a9-8a36-a2841e612b0c,2023-11-18,"Perez, Jackson and Stewart",POS Debit,user_4,account_10,Checking,,Pamelatown,Discover,USD,0.0,2722.19,Miscellaneous,,212080.93000000008,False
b22e7c8f-5723-4243-8d08-54e1c5c121ee,2023-10-28,Patrick Inc,POS Debit,user_3,account_5,Credit Card,Country short arrive child picture team.,Butlerbury,VISA 13 digit,USD,0.0,1208.34,Miscellaneous,,180008.55999999994,False
c678ad39-d763-4104-8402-d48991680ca6,2024-12-22,Christensen Inc,Online Payment,user_5,account_10,Savings,,East Christina,Maestro,USD,0.0,3617.22,Miscellaneous,,1570088.0400000021,False
63a5759d-3246-4cc0-9695-d60f1090c265,2023-11-29,Whole Foods,Online Payment,user_4,account_4,Checking,Once magazine authority place southern.,Madelinechester,Cash,USD,84.61,0.0,Groceries,Snacks,283948.18,False
3bfb2cbc-8b7d-469f-9402-3256c5a2810f,2024-09-23,"Fischer, Bennett and Diaz",POS Debit,user_1,account_8,Credit Card,Whatever coach theory time else affect.,Craigchester,VISA 19 digit,USD,0.0,3742.28,Miscellaneous,,1222166.7300000007,True
6a5fa5b0-0181-445d-948f-a4dfb2743656,2024-01-14,Uber,ACH Credit,user_5,account_3,Credit Card,,Josephbury,JCB 16 digit,USD,0.0,2335.7,Transportation,Ride Share,424127.0199999999,False
972f9e0d-53fa-4f6f-9da0-3dd4edb7e1f7,2024-12-19,Target,Online Payment,user_5,account_10,Checking,Will yet turn son material happen kind.,West Mollyfort,VISA 19 digit,USD,0.0,3880.97,Shopping,Apparel,1552978.060000002,False
193107ca-f603-432c-9917-fdb6a11548c4,2024-08-15,Freelance Income,Online Payment,user_1,account_5,Credit Card,,New Randy,American Express,USD,0.0,1679.76,Income,,1108684.3000000003,False
f74bad40-b154-4e9b-9912-422fc33c68ae,2024-01-25,Paycheck,POS Debit,user_5,account_8,Savings,Mention center work leave nation.,Tamarafort,Cash,USD,0.0,3817.79,Income,,513281.57,False
a48d8fca-1f61-40c8-b236-5b8e51dd6d34,2024-10-18,Uber,ATM Withdrawal,user_2,account_3,Credit Card,,East Taramouth,Cash,USD,0.0,940.61,Transportation,,1364517.6800000009,False
92808cbe-ebd3-4cf9-bab4-e76af4db76a7,2024-07-04,Hicks Ltd,Transfer,user_4,account_9,Credit Card,,Bakershire,JCB 15 digit,USD,0.0,2734.38,Miscellaneous,,1006039.0799999996,False
4848d677-ba0c-4716-85dd-34f3526e6bf7,2025-07-08,Guzman-Hood,Transfer,user_4,account_8,Savings,,Jenniferport,Cash,USD,0.0,3766.43,Miscellaneous,,2164572.940000001,False
8e29d9cf-9648-4dce-a9de-1f736d294268,2025-01-23,Macy's,Cash,user_2,account_2,Checking,,North Mary,Cash,USD,0.0,153.16,Shopping,Online,1657556.4500000011,False
2e45c6ec-59da-4e6d-bc17-b1c1f76d0d52,2025-03-12,Shell,Cash,user_1,account_6,Credit Card,,Christyville,Diners Club / Carte Blanche,USD,0.0,705.74,Transportation,Gas,1733096.8500000008,False
f0f86537-38d1-41e8-bd23-230ef779d648,2025-03-06,"May, Brown and Gonzales",ACH Credit,user_5,account_10,Savings,,West Maryburgh,Maestro,USD,0.0,311.18,Miscellaneous,,1796856.5400000026,False
d31bc72a-d653-4a22-ab18-f701f70fb3b4,2024-07-15,Macy's,Transfer,user_5,account_3,Savings,,Alejandroland,JCB 16 digit,USD,0.0,702.83,Shopping,,997432.5999999995,False
259136e4-c571-4a20-80dd-11ff0ff6e141,2024-12-20,"Sanders, Johnson and Jordan",ACH Credit,user_5,account_4,Savings,,Triciamouth,Cash,USD,0.0,3255.18,Miscellaneous,,1433391.6600000008,True
2687abc1-e90c-4bb9-bbf7-1118adf5bd4d,2024-12-29,Thompson PLC,Online Payment,user_1,account_3,Savings,,Port Peterbury,Cash,USD,0.0,1013.04,Miscellaneous,,1553884.8700000015,False
f115f5a3-782e-449f-b01e-9167d6cc8d4f,2023-10-14,Amazon.com,Online Payment,user_1,account_7,Savings,,Gomezborough,VISA 19 digit,USD,0.0,908.7,Shopping,Online,158127.46999999997,False
91281f12-40fe-4715-9cf8-0ae78b2b2801,2023-09-25,Bell PLC,Online Payment,user_3,account_2,Credit Card,,East Brandon,Cash,USD,0.0,936.83,Miscellaneous,,88114.20999999998,False
e5470e60-9d12-456c-9b0a-0de25df8a4ab,2024-04-02,Comcast,Online Payment,user_3,account_1,Credit Card,,West Gary,VISA 16 digit,USD,0.0,3012.09,Utilities,,619517.2200000003,True
f62697e5-4d71-401b-9817-93d9634ea805,2025-05-06,Simpson and Sons,ATM Withdrawal,user_3,account_1,Savings,,Arnoldside,Cash,USD,0.0,1615.45,Miscellaneous,,1852419.9500000007,False
0e355454-8364-4fc1-947a-6f58887b1d80,2024-10-08,Amazon.com,ATM Withdrawal,user_1,account_5,Credit Card,She level easy any movement.,Lindseyside,VISA 19 digit,USD,0.0,86.17,Shopping,,1251450.9,False
1d272292-9c38-4676-8bf5-470a2f472611,2024-10-19,Brown and Sons,Online Payment,user_1,account_4,Checking,,Robertsmouth,Cash,USD,0.0,940.98,Miscellaneous,,1233446.999999999,False
1615a69e-79f1-4c16-8f30-c474e3fea96e,2025-05-03,Spotify,Transfer,user_1,account_5,Checking,Turn his visit his.,Evanland,Cash,USD,0.0,2697.24,Entertainment,Streaming,1833506.73,False
cb226d2c-e687-4523-8211-c62a4ef282d3,2025-08-17,Target,Online Payment,user_3,account_9,Checking,Argue senior coach around through himself.,Port Mariaside,VISA 16 digit,USD,0.0,1377.43,Shopping,Electronics,2241611.380000001,False
9c4a8c23-4c29-4367-910d-64366dd2b8a2,2025-07-21,Gallegos Ltd,ACH Credit,user_3,account_2,Savings,,Robertview,Cash,USD,0.0,2667.96,Miscellaneous,,2202883.6900000013,False
09a03b27-e8f3-494c-9f1b-9623f9f13e26,2024-02-26,Rent Payment,ATM Withdrawal,user_4,account_5,Credit Card,,North Amy,Cash,USD,0.0,2462.21,Housing,Mortgage,541601.3199999998,False
0cc7ec48-7771-451a-8b4f-0b356abf8295,2024-10-29,Brown LLC,POS Debit,user_5,account_5,Checking,Meeting foreign feeling head third.,Dyertown,VISA 19 digit,USD,0.0,761.19,Miscellaneous,,1303862.34,False
7ae7cb52-c404-4897-a3fc-2d95136e5b46,2023-09-28,"Mills, White and Leonard",ATM Withdrawal,user_2,account_3,Savings,,Lake Miafort,JCB 16 digit,USD,0.0,1276.38,Miscellaneous,,96823.24,False
fc735095-7fd1-418e-afde-fd6e1f839200,2024-11-22,Dr. Smith MD,ACH Credit,user_3,account_5,Credit Card,,Wellsberg,VISA 16 digit,USD,109.17,0.0,Health & Medical,N/A,1359252.8000000003,True
97a77d6a-d8cc-4a8d-926f-2a36ad61dd5c,2025-01-15,"Brewer, Brown and Wilson",ATM Withdrawal,user_2,account_9,Checking,,Angelachester,JCB 16 digit,USD,0.0,607.44,Miscellaneous,,1624208.2799999998,False
f131c36e-0cce-4c3a-aff1-8a6b4b8f20cd,2025-07-02,Comcast,Transfer,user_2,account_2,Credit Card,True above few group religious effort ability view.,Kellytown,JCB 16 digit,USD,0.0,3486.24,Utilities,Electricity,2142890.590000002,False
bf5594ba-0f11-419a-9c79-ec02779fc2d8,2024-04-24,Target,ACH Credit,user_5,account_2,Checking,Training tell well probably election since.,New Julietown,VISA 19 digit,USD,0.0,3528.67,Shopping,Apparel,747368.3699999998,False
86238b69-8f8f-4296-b72e-26d361ad199c,2024-03-09,Dr. Smith MD,POS Debit,user_3,account_9,Checking,,Jenniferchester,Mastercard,USD,0.0,1231.12,Health & Medical,N/A,644701.3999999997,False
7830b78b-28c5-423d-ad09-7578c1b7f635,2024-12-30,Nichols-Reed,Online Payment,user_5,account_2,Savings,,Lake Connieside,Cash,USD,0.0,2581.47,Miscellaneous,,1568924.950000001,False
2cac8929-326a-4671-8532-05e9288f766d,2024-02-15,Brooks and Sons,Cash,user_3,account_10,Credit Card,,Allisonmouth,Cash,USD,0.0,1142.51,Miscellaneous,,470027.47000000003,False
e38e6d6f-f0c7-4115-b36f-1fd745fc3169,2025-06-19,Shell,POS Debit,user_2,account_9,Savings,,South Melissatown,Cash,USD,0.0,2197.65,Transportation,Ride Share,2061867.14,False
4772d354-1b98-4a9a-93fd-19dc3748607e,2024-10-13,Larson-Anderson,ATM Withdrawal,user_2,account_7,Checking,,New Paul,Cash,USD,0.0,2071.35,Miscellaneous,,1227399.219999999,False
8c61397b-d29d-43ea-b605-32a129c83853,2024-09-19,Dr. Smith MD,ATM Withdrawal,user_5,account_1,Savings,,Hollymouth,Cash,USD,0.0,3024.47,Health & Medical,N/A,1124914.850000001,False
7286190d-86ce-49fc-a6b7-bd1484aee906,2025-02-27,Gym Membership,Cash,user_3,account_3,Checking,,North Jamesmouth,American Express,USD,0.0,1168.72,Health & Fitness,N/A,1741786.9100000013,False
3328ce15-768f-439c-8cfa-2523f833d84b,2024-08-14,"Hill, Johnson and Salazar",Transfer,user_1,account_8,Checking,Test wait cost involve around into position team.,Rebeccaland,Diners Club / Carte Blanche,USD,0.0,3869.21,Miscellaneous,,1099923.060000001,False
d62b48cc-286e-4a76-8bc5-6b7161bd4f59,2024-11-05,Gym Membership,ACH Credit,user_3,account_6,Credit Card,,North Jennifer,Cash,USD,0.0,184.55,Health & Fitness,,1389596.8299999994,False
8ab9c3fe-3f35-4111-8144-785ab10f2214,2023-10-08,Rent Payment,Online Payment,user_5,account_3,Checking,,West Matthew,VISA 19 digit,USD,0.0,4884.49,Housing,,142304.71000000002,False
531acc4c-bb70-4901-b5cd-daa3fc9f8f3f,2023-12-01,Rent Payment,Online Payment,user_2,account_3,Checking,,South Danielle,Cash,USD,261.59,0.0,Housing,Rent,297297.29,False
f7a8e4c2-d51b-413f-b036-2c652b5250db,2024-09-26,Comcast,POS Debit,user_1,account_2,Credit Card,Yes senior throughout they.,Lake Albertmouth,Cash,USD,0.0,3672.81,Utilities,Internet,1226068.7199999997,False
17d0d6cb-911e-4a34-a1de-78d7b18e997e,2025-04-19,Uber,ACH Credit,user_4,account_10,Savings,,Denisechester,Cash,USD,0.0,1020.97,Transportation,Public Transit,1929421.550000003,False
c6fb8e34-7d9f-4e1b-9674-f1438e1add72,2025-03-25,Miller Ltd,POS Debit,user_3,account_2,Savings,,Wattsville,Cash,USD,0.0,4807.3,Miscellaneous,,1839443.630000001,False
619092f5-f5d7-4185-9761-1527fa0cb9fa,2024-04-28,"Parks, Cohen and Reynolds",Online Payment,user_1,account_4,Savings,,Reneestad,Cash,USD,0.0,3787.41,Miscellaneous,,670160.0800000002,False
a3bbe623-cc75-4c5f-8038-4f48579475f2,2025-05-17,AT&T,Online Payment,user_5,account_5,Checking,Himself behavior health early factor fast.,New Wendy,VISA 16 digit,USD,0.0,2986.86,Utilities,Electricity,1868316.54,False
9f60722a-af83-40a1-9bae-839bde25a519,2025-06-10,Target,Online Payment,user_2,account_6,Credit Card,,Lake Mariabury,Discover,USD,336.47,0.0,Shopping,Electronics,2044798.1800000009,False
d4435556-34b6-4284-a96d-ae5232793d8e,2024-05-31,Marquez-Williams,ACH Credit,user_5,account_4,Checking,,West Billshire,Cash,USD,0.0,2451.58,Miscellaneous,,783461.9699999997,False
6fd57073-fba7-430c-a3aa-3707bd6f7b98,2025-01-20,Target,Transfer,user_1,account_7,Checking,Kind probably blue receive born.,Jasonhaven,Cash,USD,370.23,0.0,Shopping,Apparel,1461559.1499999983,False
c30cabc1-bcd1-4643-87b6-6820afb56d5e,2024-04-11,Paycheck,Online Payment,user_1,account_6,Savings,,Walterland,Cash,USD,0.0,1178.02,Income,,764546.96,False
cbb0700c-f6f7-4003-86c4-72f2c50b224a,2025-07-07,Macy's,POS Debit,user_3,account_5,Checking,,East Kevin,Cash,USD,0.0,4923.42,Shopping,Electronics,2051525.03,False
f4297c2e-8a66-4389-9dbd-2890c08e134c,2024-01-19,Walmart,ACH Credit,user_4,account_4,Checking,,Thomasville,Cash,USD,224.75,0.0,Groceries,Dairy,419165.9199999998,False
5e217fac-1c6e-4e16-9f49-8d3e00ccf8b3,2025-07-24,AT&T,Cash,user_5,account_9,Credit Card,,Lake Lisaborough,Cash,USD,0.0,967.47,Utilities,,2187061.0700000008,False
dfa4d719-0428-44a6-9524-67c65457907d,2023-10-19,Dental Office,ACH Credit,user_1,account_8,Credit Card,,New Robertland,Cash,USD,0.0,306.39,Health & Medical,N/A,161565.13999999998,False
